,Unnamed: 0,Emotion,Sentence
3184,478,Anger,chờ mãi đéo thấy làm gì chán
3185,941,Enjoyment,ngồi cười như dại = ) ) )
3186,245,Anger,"chó_đẻ , khốn_nạn vậy_mà cũng đi rao_giảng đạo_đức , đi dạy người khác "
3187,198,Fear,đm nhậu say gặp cái cầu lol này chắc tao nằm_xuống mẹ cho_rồi per
3188,856,Other,"nắng_nóng bỏ moẹ , dội chút cho mát thôi mà"
3189,582,Other,phải_biết thiên_thời địa_lợi nhân_hoà 
3190,680,Disgust,per mẹ copy đây làm bố tưởng nay mày hiểu đời văn_chương hơn
3191,380,Disgust,thân_thiện thôi mà cứ ảo_tưởng được thích à ? : > >
3192,64,Disgust,bọn chưa tiến_hoá hết này ... cặn_bã
3193,629,Sadness,per mày này . nhưng_mà lúc già sắp chết 
3194,1715,Surprise,vl : ) ) còn đút tay túi áo ? ?
3195,655,Sadness,"thôi không níu giữ kí_ức xa_vời , và chẳng bao_giờ thuộc về nơi em"
3196,54,Disgust,chúng_mày bị điên à 
3197,602,Sadness,"có người cả đời ăn không hết lại có người thiếu ăn , thiếu mặc nhìn chán đời vãi"
3198,822,Enjoyment,đố ai định_nghĩa được tình_yêu . có khó gì đâu một buổi chiều . kề dao vào cổ yêu không hả . gật đầu lia_lịa thế là yêu 藍藍藍藍藍藍
3199,167,Enjoyment,page bị hack rồi . video hay nhất mình từg xem
3200,90,Other,"mưa rồi , chỗ tao đang mưa"
3201,807,Other,per mày cũng có tình yêu từ nơi đây phải không ?
3202,1079,Disgust,nhìn kinh 
3203,159,Enjoyment,nhìn lại nhớ một thời oanh_liệt nay còn đâu  đề bao năm vẫn như_vậy . vẫn thích nhất là câu 4 hình_học 
3204,122,Enjoyment,"mà hiệu_quả bất_ngờ quá , quá đỉnh ."
3205,927,Other,ủa rồi ra nắm xe_tải kéo ra như kéo xe đồ_chơi dị ba
3206,790,Sadness,từ bé đến giờ mình chưa bao_giờ xếp được 1 cái rubic nào thế_mà cu nhóc kia xếp xong trong vài giây ! xấu_hổ quá
3207,1660,Surprise,quá kinh_ngạc phá được mọi loại khoá luôn 
3208,1139,Disgust,phòng gym nơi những thằng gay yêu nhau và thông đít nhau : v
3209,1145,Enjoyment,mười mấy năm nữa tao cũng sẽ đạt kỉ_lục thôi 
3210,266,Enjoyment,anh thích em rồi đấy 
3211,512,Other,thay_đổi cái đau_đầu luôn
3212,410,Other,cũng chả biết tại_sao luôn ...
3213,138,Enjoyment,có cả chiêu của per trong đấu_trường thú nè : ) ) )
3214,418,Sadness,đi chơi mẹ tao cũng không tha cho tao : ) chửi tao làm mất buổi vui luôn á
3215,820,Sadness,nhớ lúc trước tao cũng có học quyền và múa tứ_linh đao bay thẳng vào trán . : )
3216,732,Enjoyment,per đúng là hồi tđ vẫn một rổ cười mỗi ngày ha = ) ) ) )
3217,1248,Disgust,số tiền ấy làm_phước cho bao_nhiêu người . đúng la dư_thừa
3218,1296,Enjoyment,có đồng_nghiệp đáng yêuc thì sếp có khó tánh mình vẫn cảm_thấy vui rất nhiều . nhớ những ngày_tháng đéo thèm tăng ca đi ăn bất_chấp
3219,28,Enjoyment,thế_thì nó lại tốt quá
3220,368,Other,má tao coi mà chóng_mặt ... cầu này rồi dành cho chân ngắn như tao chắc
3221,519,Enjoyment,mặt_dày lại ôm cứng ngắt cho chị . 
3222,571,Enjoyment,per bếp lò_xo huyền_thoại của ngoại hay nấu nè
3223,1610,Enjoyment,muốn được đi một lần 
3224,276,Anger,bo ̣ n na ̀ y cho đi_tu ̀ hê ́ tao
3225,1642,Surprise,thì_ra nó là như này à
3226,346,Other,đang họp nhớ gì không nhớ nhớ cái bếp
3227,278,Enjoyment,hay cực
3228,1596,Anger,dume tao vừa mất 2 phút nhãm nhất cuộc_đời tao 
3229,1353,Disgust,per hãy gặp nhau nói bằng mồm từ tỏ_tình đến chia_tay để không bị cap gửi cho hội chị_em = ) ) ) ) ) ) ) )
3230,1132,Enjoyment,có sáng_tạo : ) )
3231,246,Other,khi bạn sai mà không muốn đền thì cách tốt nhất nên doạ đối_thủ thật mạnh vào @ @
3232,448,Other,"tao thì đéo phân_biệt đâu là gà đâu là vịt , đâu là nhãn đâu là vải . ? ? ? ? ? ? ? ?"
3233,445,Enjoyment,mắt 2 mí dễ_thương quá
3234,1698,Surprise,s mà nằm viện mà chị đẹp quá vậy
3235,677,Sadness,huhu đéo muốn đi học đâu
3236,299,Fear,thực_ra chủ nó cũng bẩn vãi : ) vầy quá kinh_dị rồi : )
3237,824,Other,hiểu lầm chút chút
3238,630,Other,lại thanh_niên quay_phim khúc cuối ra hỏi chị ơi chị có sao không
3239,1216,Enjoyment,hay à ngheng
3240,1213,Sadness,ngày ấy chỉ vì quá ngu_ngơ mà để lạc mất .
3241,1888,Enjoyment,"giỏi mà  , đúng là thằng tây duy_nhất ở vn học tiếng việt mà giọng tuy_hoà ( giỏi ) 朗"
3242,914,Sadness,t thua cả đứa con_nít nữa ám_ảnh vãi
3243,548,Anger,eo hiểu người ta đỗ lòng_đường vỉa_hè thì rộng . chỉ lên nhắc người ta đỗ lùi xuống không ngã 3 thôi chứ đường của các bà đâu . có thế cũng đưa lên . ko ai bênh cái này đâu . ích_kỉ nó vừa thôi
3244,1028,Other,per bảo này mày không được đi chơi đêm nhé
3245,733,Enjoyment,chủ như này lại chăm làm vãi = ) )
3246,636,Anger,"ngày đéo nào cũng đòi người_yêu , sinh_nhật bác_hồ hay quốc_khánh cũng đéo thấy tha "
3247,1006,Enjoyment,moé . con nhện . cười đau cả ruột .
3248,314,Enjoyment,coi mà hồi_hộp vãi  ... nghỉ tới khúc nó nhảy trượt rớt xún chắc bó chửi banh nóc ... v
3249,832,Enjoyment,trai đẹp nó yêu nhâu hết rồi các chế ơi ... tranh_thủ quơ được thằng nào quơ đi không thì hết đó kkkk
3250,558,Enjoyment,dễ_thương hết_sức ? ?
3251,1669,Surprise,ô ông này vẫn còn làm video à : v
3252,1091,Enjoyment,bố_mẹ cho ta đx tồn_tại trên cuộc_đời này biết nhận_thức thì tự đi lên từ đôi tay của mình nhé 
3253,1430,Disgust,anh chơi ác quá
3254,1222,Sadness,phần còn lại là nỗi nhớ và những lần thở_dài : ( (
3255,1844,Anger,chắc tao đấm chết mẹ nó quá 
3256,1324,Enjoyment,per mình đi xem phim này nha em ơi
3257,899,Other,từ ngày ra trường là chưa về
3258,566,Anger,"moẹ , chúng_mày có thôi đi không ? : )"
3259,45,Disgust,bố khỉ chó chứ kphai người - . -
3260,1558,Disgust,1 lũ hèn bỏ_mẹ mấy đứa nó cũng thế
3261,177,Other,per thay_vì đọc chuyện ma thì mày có_thể coi hết video này : ) )
3262,445,Anger,cay vãi lồn
3263,1876,Surprise,per wow  cảnh bắt nhện kịch_tính vãi
3264,271,Fear,per đáng sợ quá
3265,101,Other,"per lắp đi , chứ tốn tiền điện_thoại lắm"
3266,1890,Surprise,viện nào nhìn đẹp thế
3267,1763,Disgust,định share cho mấy bạn trong list fr thêm động_lực mà đọc bình_luận xong đến tao còn thấy tụt mood 
3268,81,Disgust,làm nghề không có tâm 
3269,138,Disgust,"xong vài tháng sau thằng bạn chung lớp chửi mình chảnh , bố đời ."
3270,292,Disgust,việt_nam học tây chỗ này đây trách gì giờ toàn cô trò rủ nhau vào nhà_nghỉ
3271,1834,Surprise,giọng nghe hay quá
3272,1746,Surprise,có tiền mua cả cây nhỉ
3273,503,Anger,những người nhập cho các chau ăn thịt bẩn đó họ có còn là con_người nũa không ? vì tiền mà họ để lương tao bị cho cắm mất rồi . lũ khốn_nạn
3274,1319,Disgust,trước gầy giả gái xinh . giờ béo lên ông mặc cái váy như tra_tấn cái váy .
3275,945,Sadness,nghe lại mà nhớ những ngày_tháng say_đắm trong nỗi cô_đơn
3276,1718,Enjoyment,đáng yêu thế bà đẹp gê
3277,53,Enjoyment,nhìn đẹp quá đi mất
3278,448,Sadness,nhói lòng lớp tôi
3279,584,Sadness,khổ_thân em nó . ? ?
3280,302,Fear,"sau khi kết_hôn , anh sẽ thuê người giết cô để hưởng trọn tiền bảo_hiểm "
3281,924,Other,giá_mà thằng lái_xe ngồi trong xe oto trông xe thì tốt biết_mấy !
3282,790,Other,dẻo phết ... nhưng_mà cái gì dẻo quá cũng không tốt ... 
3283,1337,Enjoyment,"năm nào bố tao cũng đi , năm nào cũng về kể là đông quá cả tiếng mới nhích được 10m mà năm sau vẫn cứ đúng ngày bố tao lại đi vậy đó = ) )"
3284,1901,Enjoyment,per câu_chuyện này thú_vị nhỉ ?
3285,645,Disgust,"nó dựng lên nó quay đấy , nghe giọng thằng quay như giọng 2 con bede hôm bữa đánh nhau ở quán nước"
3286,1389,Enjoyment,cưng hết phần thiên_hạ
3287,1403,Enjoyment,cười vui vãi
3288,412,Other,có mà ngược_lại ... thời_thế thay_đổi rồi
3289,318,Other,tài_sản thời bao_cấp ...
3290,736,Other,tưởng_tượng như vừa lắp não thì lại rớt ... đại_loại như_vậy đó 藍藍藍
3291,1816,Enjoyment,hay lắm chàng trai_trẻ
3292,1070,Other,nhưng những người làm trong các ngành này không mấy_ai có nhiều nhà to và nhiều đất_đai
3293,1865,Surprise,ăn gì khôn thế
3294,1265,Anger,tiên_sư bố mày vỡ màn_hình tao rồu
3295,325,Enjoyment,áo xinh thế .. cho tớ mượn đi tiệc nhé !
3296,1921,Enjoyment,per hả_dạ ghê mày !
3297,567,Sadness,mày làm tao buồn đó per ? ?
3298,667,Other,ai cho xin bài nhạc helo đi : ) )
3299,1884,Enjoyment,giá_như nơi nào cũng có 1 đội như_vậy thì những người đi khuya xe hư đỡ khổ biết_bao . thật là hành_động đáng chia_sẻ
3300,1110,Sadness,chuẩn_bị kiểm_tra hình huhu : ( (
3301,349,Enjoyment,em vẫn nhớ cái bếp này kkk
3302,282,Anger,bọn này phải cho nó thưởng_thức dống như nó đã làm với cây bao_nhiêu cây thì bấy_nhiêu mũi
3303,1925,Surprise,7 năm rồi . nhanh quá
3304,1069,Sadness,rụng tim 
3305,1776,Disgust,admin đăng mà không nghi nguồn ở đâu ra đúng là ăn_cắp bản_quyền
3306,1683,Disgust,"nhìn là biết cái quả này fa lâu lắm rồi này , cũng may chưa đóng "
3307,1501,Disgust,chưa chi đã để thua từ hình_ảnh này . thua
3308,994,Sadness,một cái vẫy tay đầy luyến_tiếc từ cuộc họp tới đất_nước việt_nam
3309,872,Other,cũng đừng nghĩ là những người ân_cần nhẹ_nhàng với mày là tốt . xã_hội bây_giờ không tin bố_con thằng nào được
3310,1668,Enjoyment,mỉa_mai cực mạnh = ) )
3311,1111,Sadness,chưa bao_giờ bắn trúng 
3312,965,Other,trừ chết ra thì mọi chuyện đều có_thể giải_quyết 
3313,1823,Enjoyment, thanh_xuân của em đã từng có khoảng time tươi_đẹp
3314,1537,Anger,"đánh bố mày như này xem , bố túm được 1 con bố xiên chết cụ mày"
3315,1026,Enjoyment,mai tao cũng đi ship mới được . có bài này áp_dụng luôn .
3316,1937,Surprise,vũ_khí_sinh_học này mạnh thật !
3317,1187,Enjoyment,"chồng biết không , hihi"
3318,251,Other,per vợ thích bếp ga mini hay loại bếp ga đôi nào 
3319,855,Other,giả_sử mà bị thằng nào bỏ_túi cả lọ nó có chửi không nhỉ
3320,685,Other,"mỗi lần mẹ tao sai tao nhóm lửa , chắc tao nhóm hết 40 tờ giấy , và 1 tiếng sau mớii có lửa "
3321,146,Enjoyment,giờ mới biết = ) )
3322,640,Other,per hôm_nay tới lượt đứa nào nấu cơm
3323,43,Anger,dm kiện cho đi tù chết mẹ đi
3324,1277,Disgust,mặt con ngáo còn hiền hơn con đứng trên cây cột
3325,1546,Sadness,chả_bù cho con ml này . đợi mãi không thấy nó về . hy_vọng em không bị bọn xấu bắt lên dĩa là tốt rồi : (
3326,645,Sadness,ng ta cuối_cùng thì cũng được còn tôi thì never 
3327,563,Enjoyment,dễ_thương vãi = ) ) )
3328,1509,Disgust,cô chủ_nhiệm óc chó quá
3329,91,Disgust,mấy thằng vô_học
3330,961,Enjoyment,chuột nhìn thấy mèo sợ là đúng rồi = ) )
3331,84,Enjoyment,hè về chỉ thích ăn cái này .
3332,1343,Enjoyment,per trời đựu cầu_hôn nó phải thế . đã đẹp_trai còn có não
3333,1910,Enjoyment,qua câu_chuyện vừa bịa ra tôi hi_vọng các bạn sẽ có cái nhìn thoáng hơn về csgt việt_nam 
3334,228,Other,chúng_mày ngồi canh đó cho tao . có con muỗi nào hó_hé là ăn_liền ? ?
3335,192,Fear,"thứ yêu nghiệt , nhỏ g vẫn sợ nó nhất sau mấy con lắm chân t . t"
3336,860,Sadness,quá ý_nghĩa . mình trẻ mà chắc gì làm được vậy
3337,970,Disgust,"thôi , bớt bớt đi không có ngày lại thiệt_thân , nguyên 1 cái vỉa_hè rộng thênh_thang còn lắm_chuyện , lúc nó đánh cho lại bảo bạo_lực với nữ"
3338,1183,Enjoyment,trời_ơi . dễ_thương quá luôn ❤️❤️
3339,364,Other,cho hỏi cây cầu này ở đâu vậy ... ai biết chỉ dùm tôi cảm_ơn ! 
3340,854,Enjoyment,đcm ngôn tình vãiiii
3341,1330,Sadness,rồi đất_nước mình sẽ đi về đâu . : ' (
3342,1776,Other,thời_buổi này là thằng con trai trước_hết phải có khả_năng kinh_tế phải nuôi được bố_mẹ rồi hãy tính đến chuyện kết_hôn
3343,1436,Sadness,"chịu hay không không quan_trọng , quan_trọng là không có ai lấy"
3344,230,Other,"có hay không là ở nơi ta , đời không thú_vị nhưng ta lại thấy thú_vị khi được sống ở đời"
3345,1357,Sadness,ngoài những bài chia_tay vì lí_do vớ_vẩn ra thì neu cũng có những bài đăng đọc rồi còn nhớ mãi .
3346,954,Disgust,dm . nó xấu cả tính lẫn nết bố đẻ . nó còn không chịu . được thằng nào bốc nó đi cái
3347,19,Other,không thuộc kịch_bản chuẩn mẹ rồi
3348,975,Other,khi đời quá mệt_mỏi . đi tìm 1 chút drama
3349,859,Other,chỉ là nóng quá tắm cho mát thôi mà
3350,1193,Enjoyment,cho em xin tên facebook của c trong video để khi buồn em có thứ mua_vui ạ . cám_ơn mọi người
3351,644,Enjoyment,per bị chữi thì ráng nghe mà vui đi nghe . cứ như nghe hát miễn_phí 藍藍 còn bị chữi là còn hạnh_phúc . nguoi ngoài ngọt_ngào nhưng chắc gì đã thật lòng đâu
3352,1255,Disgust,trời_ơi ai nuôi chó mà để nó tội thế kia . đéo có trách_nhiệm
3353,1599,Disgust,"yêu nhau lắm cắn nhau đau , tao thấy dòng_chảy tiền_kiếp của 2 đứa mày là vậy"
3354,1571,Disgust,"mày đấy , đừng làm tao đau_đầu thêm"
3355,1670,Surprise,thật không_thể tin được
3356,162,Fear,có đứa nào vừa xem vừa sờ tai mình không ? sợ vãi : < < <
3357,1909,Enjoyment,truyện thật đây này . đang đi bình_thường qua đoạn cầu_giấy anh csgt thổi lại “ gạt chân chống lên em . anh nhắc nhỉ thôi . đi đi “  hú_hồn
3358,1009,Other,nhìn như nó muốn dẫn nhỏ đó đi đâu ấy
3359,1118,Enjoyment,ổng đang chán ai tán yêuc luôn 
3360,1391,Disgust,camry nhập thường cán_bộ . mà cán_bộ anh_em hiểu rồi
3361,678,Enjoyment,"các chuỵ của iemm hoang sury lưu cẩm ly vui quá cơ , ghét nhau lắm có yêu_thương gì đâu "
3362,1568,Enjoyment,"cưng vậy trời , anh cho em xin ảnh nha ạ"
3363,532,Other,"bà này đéo gặp mình nhỉ , đọ luôn"
3364,1479,Sadness,"tao nghĩ chắc do kiếp trước mình tu chưa thành_tâm nên kiếp này cuộc_đời tao như 1 trò_đùa , tạo_hoá ghẻ_lạnh . chán đời : ) ) ) ) )"
3365,989,Disgust,biết_đâu nó không thích bạn mà chỉ tiếp_cận bạn vì đã lỡ yêu thằng bạn thân của bạn
3366,1236,Enjoyment,thông_minh : v
3367,511,Anger,bọn này không phải là người . cho đi tù hết . chỉ sợ nó có tiền nó bịt miệng thôi
3368,524,Sadness,"ôi đời vẫn là chịu không nỗi đời mà , chán"
3369,317,Enjoyment,là crush ông nào thì chạy ra bế vào nhà dễ_dàng có người_yêu : )
3370,604,Anger,per thế lol nào lần nào đến fucklong uống cũng gặp ex - đồng_nghiệp đứng cửa chào tụt mút đéo muốn uống nữa : )
3371,937,Other,"nên nhớ chẳng có cơn giận nào chẳng bùng nỗ , chỉ là nó đang bị nén lại ."
3372,1102,Disgust,"bạn này không biết cách dọn phòng rồi , phải áp_dụng hoá_học vào đây nhé , mút sẽ bị tan chảy khi tẩm xăng vào , cho_nên bạn cần phải đổ xăng vào mút , việc tiếp_theo là ta cần 1 ngọn lửa"
3373,1364,Sadness,người_yêu tao bỏ tao rồi : (
3374,1779,Enjoyment,giờ còn lo học sánh_vai với cường_quốc 5 châu ai_lại đi cưới chồng bây_giờ : ) ) ) )
3375,777,Enjoyment,đâu phải ai muốn thích tao cũng được đâu
3376,595,Enjoyment,hạnh_phúc thật : ) )
3377,8,Other,bọn này lại muốn nổi rồi !
3378,378,Other,ờ thì 1 con ngựa ăn cả tàu bỏ cỏ vì con ngựa nó ăn hết cỏ rồi 
3379,1804,Other,nó hiền thôi chứ nó hung lại đấm cho không trượt phát lào . 藍
3380,1784,Surprise,ủa chuyển_biến bất_ngờ vậy
3381,1908,Anger,"quỳ rồi chết ông chết bà chúng_mày à ? tao hồi xưa đi học còn ăn cây như cơm_bữa , véo tai mỗi ngày ? dume học thì ngu phá thì giỏi bắt quỳ là nhẹ rồi ở đó mà gáy con cặc"
3382,385,Other,dume đáng yêu vãi để tao vào chăm mày
3383,1791,Disgust,nghe tiếng ăn tợp tợp ám_ảnh quá
3384,46,Other,thử im_lặng xem như nào
3385,1183,Sadness,thôi mình nói đùa đấy : (
3386,1077,Disgust,ít bị trầm_cảm với vui_vẻ đâu không thấu chứ ế sấp_mặt vì không giống gái là có à
3387,1194,Enjoyment,bạn này yêu bố nhiều lắm mới vui vì bị bố mắng . chứ ai_đời bị la mắng mà kể lại cho người khác nghe mà vui đến thế
3388,1093,Sadness,"hôm bữa 2 bình siro dâu thấy tiếc , nay bình mật_ong còn tiếc hơn"
3389,1606,Surprise,không làm gì cũng thành fan cứng là sao ?
3390,1156,Enjoyment,đoạn nộp bài kiểm_tra mới tức_cười ông thầy : ) )
3391,74,Other,"má , 1 ngày tao ho 3 4 lần . tao có nên dừng ho lại không mày"
3392,1264,Enjoyment,có ai xem xong không sợ với không giật_mình như tao không @ @
3393,1718,Surprise,per wow
3394,1620,Disgust,anh ơi đấm nó một cái cho em nhé sống mất dậy đéo tả được
3395,147,Other,gần có tiền để mua
3396,160,Enjoyment,dễ_thở hơn so với đề văn sáng nay 
3397,205,Other,tao đã làm theo video này và kết_quả là .... thôi cán_bộ kêu tao quét_dọn rồi quét xong tao kể tiếp
3398,528,Enjoyment,""" tụi mình tuy không yêu nhau hai lần , nhưng nếu có cơ_hội ... anh chắc_chắn vẫn tặng em đoá hồng đẹp nhất """
3399,1792,Surprise,ko phải để xé giấy ak ?
3400,409,Enjoyment,chúc_mừng
3401,779,Sadness,1 thời gắn_bó với nó . nhớ lại ngày_xưa cực_khổ
3402,335,Other,xem_ra giá_cả và chất_lượng mà không oke thì không ổn ...
3403,859,Sadness,ước gì ba còn sống để làm điều đó với má . nhớ ba ❤️
3404,233,Fear,có chuyện gì thê bố . bố đừng làm con sợ : ( (
3405,1320,Disgust,lêu lêu mày : ) ) đồ con chó không có mẹ ẳm : ) )
3406,42,Other,đang tìm ra 1 điểm sai nào đó nhưng có_lẽ không có : )
3407,1360,Enjoyment,bộ phim đáng xem đó mấy man
3408,789,Other,per quan_trọng là phải có hội nói sấu sếp : v
3409,1762,Enjoyment,bà nuốt quả chuối tao cười tao ẻ
3410,403,Sadness, sinh lão bệnh tử hẹn gặp kiếp sau
3411,1522,Sadness,tao đa khóc khi xem phim này 
3412,933,Enjoyment,"con mong bác dù nghèo nhưng sống luôn_luôn vv , chúc bác 1 đời bình_an"
3413,1326,Enjoyment,thương nhau còn chả hết dỗi nhau làm_chi 
3414,110,Disgust,đéo bao_giờ luôn : )
3415,20,Enjoyment,"câu này lên "" nhanh như chớp "" được nờ 藍"
3416,1720,Disgust,ý_thức của thằng lái_xe đấy kém quá cho lên nó phải chả giá bằng tiền_mặt thôi . không có gì phải chách ai cả .
3417,1298,Sadness,yêu quá đi mất . tuổi_thơ của mình toàn nện mấy thằng con trai . trong lớp mình toàn làm xếp nên chẳng được giúp_đỡ
3418,1870,Anger,ngứa_mắt lắm à nhen
3419,1857,Enjoyment,phìm này rất rất hay đôi với ai sống hướng_nội !
3420,282,Fear,e vừa bị điện cao_thế giật hôm 17 chạp . bh nhìn cái ông này mà sợ .
3421,9,Other,đây là kiểu tự tay bóp dái nè
3422,1129,Sadness,tận_cùng của tan_vỡ ah có biết là gì không ?
3423,214,Disgust,gặp tao thì tao khinh
3424,443,Other,"năm_ngoái lấy ghế ra ngồi rồi , năm nay lấy xe chạy ra đường để nhìn cho rõ"
3425,1018,Other,quan_trọng vẫn là cái phải đẹp_trai . rồi mới sau đó nữa ... lạ gì các bà
3426,950,Sadness,"per hay đó bro , trừ điểm bro chưa bao ăn : ) ) - 10"
3427,1909,Anger,mất trật_tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ_huynh vô nói trao_đổi có cần phải bắt quỳ trước lớp z không như z khác_nào chà_đạp lòng tự_trọng của nó .
3428,527,Sadness,moá hồi hợp chờ main thắng ai dè thua bởi cái mông huhu
3429,940,Other,mình hiền mà lúc cáu là chỉ im_lặng không nói gì thì là sao ta 樂
3430,1165,Disgust,toàn để báo nó giật tít không thèm đọc cả bài rồi giãy_nảy lên như đỉa phải vôi
3431,1248,Sadness,buồn vì mình không giúp được gì cho ai . nhìn những người khác khổ hơn mình mà thấy thương họ
3432,934,Other,per muốn nói gì phải ngó trước ngó sau không chi mất đầu như_chơi 
3433,1901,Disgust,"câu chốt .... "" chuyện cổ_tích per "" .... thôi tao quỳ ..."
3434,25,Disgust,"chán đời các thanh_niên , dơ nhục chứ hay_ho đéo gì"
3435,1735,Surprise,"nhìn 1 hồi thấy quen_quen , ai_ngờ đúng thật : ) ) ) ) ) ) )"
3436,547,Enjoyment,"những chuyện trọng_đại trong đời ... ta cứ nghe lời vợ khuyên , và làm ngược_lại ắt thành_công ? ? ? ?"
3437,611,Other,lại cho lên chơi với các cụ 
3438,318,Fear,không muốn yêu ai cả
3439,434,Sadness,bộ cuối nhìn đau_lòng thật : (
3440,1048,Enjoyment,động_lực của phan con gái
3441,518,Other,đẹp không
3442,131,Enjoyment,ý_nghĩa và đáng suy_ngẫm thật
3443,1484,Disgust,chó đã biết chê cứt
3444,18,Fear,sợ vãi_linh_hồn 
3445,1246,Enjoyment,đi đâu cũng ngó ngang ngó dọc để được nhìn thấy crush  ngóng nó đến mức cổ dài ra hẳn mấy cái 
3446,878,Enjoyment,đúng vậy dù có mệt mà đồng_nghiệp nhiệt_tình vui_vẻ là cùng muốn đi hoài
3447,366,Enjoyment,cái ông aamir khan đóng phim nao cũng hay và ý nghia het
3448,1028,Sadness,rồi chưng ngắn như tao sao nhảy qua 
3449,1615,Disgust,"rốt_cục sao chúng_nó mò về tận nhà bạn nhỉ , kinh vãi"
3450,551,Other,vỉa_hè rộng thênh_thang mà nhỉ
3451,629,Enjoyment,bếp dầu ngày_xưa thật ý_nghĩa
3452,1187,Sadness,lâu rất lâu mới gặp được lần rồi liết mắt nhìn cái : ) ) ) ) chưa thấy nó cười
3453,554,Enjoyment,giận lại là cách giải_quyết nhanh nhất . để khẳng_định là mình luôn đúng 
3454,779,Disgust,nhìn ghét nhỉ : ) )
3455,851,Sadness,tao chả nhớ ngày_tháng năm sinh của mẹ tao và ngược_lại : ( (
3456,63,Enjoyment,em ấy còn cười được chứng_tỏ em rất mạnh_mẽ
3457,200,Other,lấy rơm nấu cơm và cái kết
3458,798,Disgust,có án rồi đừng làm_trò . anh_hùng rồi lại quay lại trại đấy : ) ) )
3459,1129,Disgust,hư hỏg cả thế_hệ
3460,1359,Enjoyment,cảm_ơn . anh .
3461,237,Enjoyment,mất tiền khôn cũng đáng mà .
3462,1674,Enjoyment,"thương vãi , yêu vãi  tao cũng thèm có em"
3463,195,Other,per nơi tình_yêu bắt_đầu kìa bao_nhiêu
3464,145,Enjoyment,đúng cát bà rồiii ~
3465,7,Fear,"có ai nhìn thấy giun đang bò trong ảnh không , sợ vãi"
3466,1306,Sadness,tao đau_lòng quá
3467,1681,Surprise,ồ ra thế . tớ sẽ lưu_ý : ) ) mong sẽ có cơ_hội sờ nó . nhìn như cục bông í uwu
3468,1839,Enjoyment,xem giải_trí thật
3469,176,Enjoyment,giờ mới hiểu tại_sao lúc đầu nhà_hàng không cho đặt chỗ ..... má nó li_hôn 3 lần rồi lần nào cũng phải giảm_giá 30 % nó ly_hôn thêm vài lần nữa chắc sập bà nó tiệm
3470,943,Disgust,đã ngu lại con tỏ ra nguy_hiểm .
3471,699,Sadness,giống tao . nhưng cô ấy có hiểu đâu
3472,907,Enjoyment,uất quá anh ấy cũng phản_ứng cãi lại . hì_hì đáng yêu quá
3473,834,Sadness,nhà tao có nhưng nó rỉ sét hết rồi : ( (
3474,613,Anger,người mất dậy thật thì không bao_giờ cảm_thấy mình mất dậy . và người mất_dạy thì cứ địt_mẹ người khác và nói người khác là người mất_dạy . tôi nhầm hành_tinh chuẩn mẹ rồi .
3475,1161,Enjoyment,hồi bé bị ghiền mùi này : ) ) ) )
3476,172,Enjoyment,lạy ông nào nghĩ ra kịch này ! ! !
3477,842,Sadness,thấy tội nó ghê ? ? ? ?
3478,1729,Enjoyment,"thiệt là cao_minh , hahaaa"
3479,557,Other,tao chơi với con trai nhiều nên tao mất_lòng tin vào con trai rồi
3480,371,Other,tốt nhất là phải sử phạt thật nặng thì các trường_hợp như_vậy mới không tiếp_tục xảy ra
3481,479,Other,dĩa bay . trả lại để tôi về
3482,1803,Enjoyment,"per cố_gắng lên nha anh , mọi điều tốt đep đang chờ anh "
3483,873,Sadness,per 2 ly trà sữa bạn làm rơi mà chưa thấy bồi_thường lại mình 
3484,679,Enjoyment,ỏ đáng yêu = ) ) )
3485,1172,Disgust,hết_hồn . sợ quá nhỉ . nhạt !
3486,1380,Sadness,chắc phát khóc mất 
3487,766,Enjoyment,những người thương tôi không phải buồn vì tôi mà là tự_hào vì tôi
3488,986,Disgust,"10 triệu có lẻ quá ít so với số tiền mà bọn nầy được thê để phá_hoại cả một nền chăn_nuôi gia_súc nói_riêng , cả một nền kinh_tế nói_chung , , , ,"
3489,17,Enjoyment,cười ỉa thánh nào làm video này
3490,686,Other,bài này quen_quen
3491,292,Fear,rất nguy_hiểm
3492,912,Sadness,nhìn quả mặt của nó thì tao công_nhận thất_tình thật đáng thương ?
3493,936,Sadness,tội quá . thương em
3494,1414,Disgust,mập mà xinh nó sẽ khác mập và xấu - _ -
3495,1217,Other,đồng_nghiệp là ai kệ mẹ nó quan_trọng lương bao_nhiêu
3496,1123,Sadness,mỗi mùa trung_thu đến nhìn người ta mua bánh tặng nhau mình lại thấy chạnh_lòng ! 
3497,848,Other,khác xưa thật mà
3498,286,Enjoyment,khá quá nhể : ) ) )
3499,1046,Sadness,"t thề mỗi lần dọn phòng sn này thì banh kem , pháo kim_tuyến . đủ các thứ . khóc mà bụt nó đéo lên"
3500,274,Fear,toàn tặng đồ gây sát_thương thế kia khả_năng bị phản damage là rất cao
3501,1357,Enjoyment,"bỏ_qua mấy dòg chữ , nhìn khuôn_mặt con_bé không_thể nhịn cười per : ) )"
3502,501,Anger,"bọn này đóng điện cho nó đi luôn , giữ làm gì cho chật đất"
3503,1682,Surprise,tui còn chưa biết sì phố là gì . ổng biết luôn á trời
