,Unnamed: 0,Emotion,Sentence
624,136,Disgust,thôi_thì giả_tạo đến phút chót cho tròn chữ hãm lồn
625,1174,Enjoyment,con_bé bị quơ trúng nhìn đẹp như búp_bê ấy < 3
626,455,Other,bạn không có lỗi sinh ra trong nghèo_khó nhưng nếu chết trong nghèo_khó thì đó là lỗi của bạn
627,1724,Disgust,"lỗi tổng_hợp . đường_bộ mà nằm sát đường_sắt , còn ông tài_xế thì đậu xe cẩu_thả ."
628,878,Fear,phim kinh_dị vào cái trời âm_u 
629,482,Anger,crush đéo bị_thịt nhé : d nó cũng ế vãi vì tội chảnh choá
630,991,Enjoyment,tự_nhiên coi tới khúc th bé kéo hết bạn_bè tới chụp hình tao buồn_cười vãi ! ông kia nghĩ ! thôi chết mẹ rồi ! kiểu này tối mới lau xong 
631,231,Other,bếp dầu thời bao_cấp cùng thời đôt đèn dầu
632,1100,Sadness,mình nghĩ đợt này bà per thua rồi . đuối lý lẫn truyền_thông yếu
633,1907,Surprise,bọn trẻ_trung quốc thời nay ăn gì mà cao_thế nhỉ
634,933,Sadness,"fa lâu năm có biết 14 / 2 hay 15 / 2 là ngày gì đâu , chỉ biết là ngày đi làm về và rất mệt"
635,849,Disgust,kinh quá . đau lắm đây . mà nhìn nổi hết da_gà ra .
636,196,Other,t đang thắc_mắc là 2 thằng kia đéo hỏi thằng per à 樂
637,98,Enjoyment,nhìn đoạn ổng tránh nó cắn mà nhảy tưng_tưng rất_chi_là điệu_nghệ và mang trong đó cả sự tấu hài nữa 藍藍
638,1003,Other,"đừng để râu , móng tay cắt gọn_gàng . nếu_mà thơm nữa thì 8d chuẩn mẹ rồi"
639,72,Fear,"hôm nào đi học về cũng phải đi qa , nhà nuôi lũ này ở đỉnh dốc , đi học về tới chân dốc thôi là nghe lũ quỷ đó đứng đầu dốc đón đường bọn tao rồi . méo đạp xe lên dốc nổi , dắt xe lên dốc mà muốn vứt mẹ cái xe_đạp để chạy lấy thân cho_rồi : ( ("
640,870,Enjoyment,"công_ty nào nhận bạn không quan_trọng , quan_trọng là ai giới_thiệu bạn vào công_ty 藍藍藍藍"
641,868,Sadness,"đến cả khi nó nói thích mình , 1 phút sau nó lại nói chỉ trêu . mệt_mỏi"
642,426,Other,ây da 1 thời
643,1204,Disgust,nhìn cái bản_mặt bà ta mà ghét thay . tham vô_độ . dân mình nhiều nhà dăn ba tỉ còn khó ....
644,1191,Enjoyment,đỡ mua cuốn sổ 5 ngàn = ) )
645,1184,Sadness,chỉ dân_đen là khổ thôi . chả_trách được họ khi cố_gắng đi tìm may_mắn ở nơi chùa_chiền
646,738,Sadness,còn gì đau hơn
647,948,Enjoyment,nó vẫn luôn hiện_hữu xung_quanh chúng_ta . hãy dùng tình yêu_thương đó và cho đi ❤
648,621,Enjoyment,3 idiots ! phim hay nhất mọi thời_đại .
649,1560,Disgust,đi xa nó bắt_cóc chết mẹ mày : )
650,24,Disgust,ôi dume bọn súc_vật
651,1747,Enjoyment,xuất_sắc . thật_sự quá đỉnh .
652,1030,Enjoyment,đúng là yêu tới đầu_bạc_răng_long .
653,523,Anger,cho thằng khác ăn ốc bắt bố đổ vỏ à 藍
654,684,Enjoyment,"động_lực là tình_yêu , gia_đình là nơi để về hihi"
655,1495,Sadness,đã thất_tình xem pim này khóc cả đêm mất thôi mới đề mô mà đã khóc thút_thít rồi chắc xem hết thì không biết pai làm_sao ..
656,486,Sadness,"và sau mùa vải , tàn_dư còn lại là những nốt mụn "
657,99,Fear,mỗi lần coi lại sởn gai_ốc
658,1944,Surprise,con_người giỏi nhỉ .
659,1452,Disgust,sến đụ dễ_sợ 
660,1547,Sadness,tao muốn mèo nhà tao cũng tìm về được như này 
661,309,Disgust,"rãnh vãi , kiếm cái gì làm đi"
662,54,Disgust,per chuẩn . gọi công_an cho lành . cãi cộ chẳng may sửng_cồ lên không kìm được phang vào xe nó lại mệt ? ?
663,1198,Enjoyment,khi nào mình già rồi cũng như v nha per kkkkkkkkkk
664,7,Other,vl gần nhà
665,766,Sadness,cứu em nó với
666,963,Disgust,đụ_mẹ ngu à : ) ) có thiếu chỗ đéo nào cho mày viết khôg
667,386,Fear,tao thì sợ nhất lúc nó mới cắt tóc
668,1163,Enjoyment,được_cái công_tác truyền_thông tốt
669,175,Fear,nhìn rợn vãi
670,1712,Surprise,đúng là ổng có vợ rồi có khác . không cần lấy áo làm tóc nữa mà có hẳn váy để mặc rồi 
671,1581,Enjoyment,haha : ) ) ) nãy_giờ mấy tiếng rồi mà các bác vẫn còn căng : ) ) )
672,1093,Enjoyment,ngưỡng_mộ ông_bà á . ông_bà đáng yêu ghê
673,631,Anger,thằng nào kiểu như này tao cho cạch mặt ! ! ! đéo thích nữa 
674,638,Enjoyment,: ) ) mọi người bị sao thế ? ? ? thích chơi với mấy đứa như_vầy nè : ) ) hài_hước đi chung cười sấp_mặt luôn = ) ) ) ) nhây nhây vầy mới zui chớ ? tự_nhiên chửi con_nhỏ thấy tội_nghiệp 
675,1096,Sadness,giờ cắt bộ móng đi cái tay vẫn cứ bị phế khó mà phục_hồi được
676,222,Enjoyment,per ông đó có đôi mắt đẹp ghê
677,685,Disgust,có vậy ông mới có công_chuyện làm mà kiếm tiền còn la_lối chửi_mắng có tội nghe con .
678,497,Other,phim gì z .. thánh nữ nào cho biết cái chủ_đề dới ! !
679,787,Sadness,địt_mẹ đời tao
680,155,Disgust,áp_dụng ở việt_nam cơ_mà chỉ có ăn cái đầu mày .
681,1059,Other,nó cứ sai sai thế_nào ấy
682,459,Enjoyment,còn chặt cả cây ổi của hàng_xóm để lấy cái chạc làm súng đấy cứ
683,1274,Sadness,chắc là uncrush thôi . bố_mẹ thì còng lưng ra làm cho con đi học .
684,1,Enjoyment,chúng_mày cứ cười . dm mai gần đấy có biến lại thấy anh ấy trong bộ cảnh_phục thì lại tung_hô quả nằm_vùng quá đẳng_cấp 
685,811,Other,gửi nhầm video mình hát chế cho nó nghe
686,557,Enjoyment,tự_nhiên mình xem và mỉm cười theo .
687,243,Other,bạn ăn cơm chưa ?
688,432,Sadness,lúc thì cuốc đất è_cổ ra không có giun mà câu cá 
689,178,Enjoyment,các bác dẫn crush qua cây sữa nay mà hứng nước_đái ve nha haha
690,1863,Surprise,vợ_chồng rồi mà trong_sáng như này chỉ có trong phim nhỉ 
691,476,Other,bep này vào binh dương dùng xuất
692,1607,Surprise,đôi mắt đằm_thắm vãi
