,Unnamed: 0,Emotion,Sentence
611,1714,Disgust,đã mất xe còn bị bọn đường_sắt nó phạt cho . khổ lắm ngu hết phần thiên_hạ
612,1133,Enjoyment,éo biết sai hay đúng nhưng thanh_niên này chất .. bản_lĩnh bình_tĩnh ! !
613,79,Other,thằng nào dám đưa 9 / 10 số tiền nó có trong tay
614,500,Other,lâu lắm mình thấy lại nó
615,1317,Disgust,chuyện nhà người ta mà cứ thích bới cả lên 
616,802,Sadness,t nghe thấy nó nói gì tao chết liền
617,1686,Disgust,người việt mình tự hại nhau thôi . đừng đổi thừa cho trung_quốc .
618,400,Sadness,tội cho cô gái ; ( (
619,1027,Sadness,cay_đắng đến cùng_cực và hạnh_phúc đến tột_đỉnh . chỉ là mình có quyền lựa_chọn nó hay không thôi
620,738,Other,"học không phải vì bằng_cấp , học để lấy kiến_thức ."
621,259,Enjoyment,hí . dễ_thương quá
622,1785,Surprise,thế đéo nào cái hộp bé tý lại đựng được ba cái mũ nhỉ
623,1373,Enjoyment,nấu có cháy mới ngon : ) ) còn nước cơm hoà với đường thì toẹt vời
624,341,Enjoyment,ngoài mấy phim về vật_lý ra thì phim nào của ấn cũng có những ý_nghĩa sâu_sắc .
625,1409,Disgust,"hay_ho gì . 81 tỉ xây được bao_nhiêu nhà cho hộ nghèo , trẻ_em lang_thang cơ_nhỡ , trong khi đó dành 81 tỉ để bỏ nhau"
626,248,Enjoyment,per cố lên gần đến_nơi rồi . vào trong này mời nói_chuyện nhé . ngay cửa đền chính . có bãi gửi xe . hehe
627,1550,Sadness,"cải_tạo được , có tái_tạo được 100 % nguyên_trạng rồi sao ? giá_trị lịch_sử văn_hoá gần nghìn năm đã mất đi rồi : ( ("
628,1548,Disgust,"ôi con cô_giáo chủ_nhiệm , thằng bố_con mẹ bất_hợp_tác , những thành_phần ngu lol"
629,1205,Anger,bướng tao đập chết cụ mày
630,1621,Enjoyment,đấy mẹ thấy đơn_giản không = ) ) )
631,884,Enjoyment,đôi_khi hạnh_phúc chỉ là những điều giản_dị nhất mà chả ai nghĩ tới 
632,682,Disgust,"nhiều quán karaoke không nhận khách sinh_nhật vì rất mất vệ_sinh .. ăn bánh kem trét vào mặt nhau , vào tường , vào ghế .. phải nói là vô_học , mất vệ_sinh ."
633,55,Disgust, 2019 rồi xã_hội phát_triển kiểu gì vẫn còn lũ dòi bọ này nhì
634,980,Other,ăn cái này là nghiệp quật dữ lắm à nghen 
635,1950,Disgust,mấy thằng hải_phòng ngáo chó gây ra đây mà
636,716,Other,per có nên tiếp_tục vì đồng_nghiệp không chị nhể
637,76,Enjoyment,s tao lại muốn ăn cái này quá làm cho cay vào chua_ngọt với sốt me thêm đậu_phộng thề luôn 4kg tao ăn cũng hết
638,767,Enjoyment,vui quá ta ơi ......
639,1589,Enjoyment,nhưng nó giỏi và bản_lĩnh đó
640,1133,Sadness,nó cười với tất_cả mng trừ tao 
641,1555,Disgust,cô_giáo cũng ngu vãi !
642,1495,Enjoyment,nhìn bà cười thấy hạnh_phúc quá ❤️❤️
643,970,Enjoyment,"vì luật áp_dụng đối_với vụ án phân_chia tài_sản trên 4 tỷ thì mức án_phí là 0 , 01 % . suy ra vụ này trên 8 nghìn tỷ thì mức án_phí là 81 tỷ là đúng rồi ."
644,942,Enjoyment,tau đã được bà nội vá quần 
645,890,Surprise,thấy kết_luận án_phí đợt trước là 8 tỷ mà sao giờ đã thành 81 tỷ rồi ? ? ?
646,115,Disgust,mấy bạn nữ kêu cái mẹ gì vậy
647,944,Sadness,"bố bạn ý chửi nhẹ đấy , bố mình chửi là chỉ mong đầu_thai vào nhà khác "
648,1882,Anger,dume sao mày đánh tao
649,617,Other,ai sai người ấy chịu . đường là để đi nhà là để bán hàng . việc ai lấy_làm đừng bận_tâm
650,1260,Enjoyment,"vợ mình cũng thế , mấy lần đắp mặt_nạ doạ chồng : v được cái mình chơi game kinh_dị nhiều nên đếch sợ = ) )"
651,1329,Disgust,lớn rồi nên biết trân_trọng đừng suốt ngày phàn_nàn
652,1456,Enjoyment,per nhớ cái này không bây kk
653,564,Other,thì cứ cho nó đỗ xong bác gọi phường xuống giải_quyết cho nó cẩu đi là xong : ) )
654,196,Other,nhưng quan_trọng phải có cách xử_lý nước_thải của người_dân không được đổ ra sông nữa chứ không thì cũng vứt
655,347,Anger,mẹ nó cái trang nhổn làm . bố mới thay kính cường_lực hôm_qua mà bể rồi . mẹ chúng_mày
656,1043,Other,ngã xuống thì lại bảo là tự_tử do mâu thẫn với chủ
657,903,Enjoyment,ngưỡng_mộ mấy cậu vẽ đẹp quá
658,1755,Anger,đụ má nó quá_đáng
659,307,Fear,đã sợ chó rồi thì chớ lại còn bị đùa zai như này . ai sợ chó đã từng_trải sẽ hiểu : v
660,391,Fear,"mình nói thật nhìn từ trên cao xuống đã thấy chóng_mặt rồi , vãi"
661,1687,Surprise,mày ăn cái gì mà khôn vaiz thế
662,1949,Surprise,con mèo mặt diễn ghê thật
663,518,Anger,ngay thơ vô_số tội đã từng bị tụi bạn chơi_khăm kiểu này
664,742,Other,bếp dầu một thời để nhớ
665,1583,Sadness,pháp năm nay nhiều biến quá : ( (
666,610,Sadness,định tag anh vào nhưng chợt nhớ ra làm gì có anh nào 
667,1754,Enjoyment,per - chan đáng yêu zl = ) ) ) ) ) )
668,164,Other,vào sớm chút mới về được
669,549,Enjoyment,bên đây thấy yên_bình hơn nhỉ
670,1799,Enjoyment,nhất_định sẽ có một ngày tao sẽ thành_công và tự nói bản_thân rằng mày làm tốt lắm
671,1079,Enjoyment,vợ per nuôi tốt quá béo_tốt ra hẳn
672,1664,Enjoyment,"mà sếp cũng duyệt , cũng in rồi haha"
673,1867,Surprise,phản đòn hay đấy
674,847,Disgust,"per má cái con ất ơ này , tao thù nó vãi , hồi nhỏ bị nó rượt chạy muốn sứt dép , nó dai còn hơn chó nữa ."
675,621,Disgust,mày là bạn tội_đồ
676,568,Sadness,"công_nhận năm nay tiến_triển hơn , đợi 2 bà chị đi hẹn_hò về còn có scl mà ăn ké : v"
677,857,Enjoyment,"sống trong một gia_đình nhiều áp_lực và lúc_nào cũng chửi_bới như_vậy , tạo_hoá đã ban_tặng cho em bộ nhá khá là tươi để cân_bằng cuộc_sống"
678,1432,Disgust,ngu vãi
679,929,Sadness,"ko nói nhiều chỉ ủng_hộ anh per vì thấy thái_độ trước toà là hiểu anh per hoàn_toàn chân_chất , không có thủ_đoạn gì hết"
680,1171,Enjoyment,ưới gì honey của mình sau_này cũng thế
681,1290,Sadness,nhọc_lòng : ( ( (
682,881,Sadness,tao đã rất muốn làm_bạn tốt anh_em tri_kỉ với tụi hắn nhưng không ai muốn làm_bạn với tao - _ -
683,1689,Disgust,cơm tấm ở ngoài cũng như này . 
684,1779,Surprise,chất_liệu đỉnh quá
685,1486,Anger,dume lũ mất_dạy . bố_mẹ cho mày ăn_học để dơ ngón tay thối cho người anh_em thái_lan thế hả ? thắng cũng đâu cần phải làm thế ?
