,free_text,label_id
14375,gáy đê thầy ơi,0
14376,Sống trên đời sao cứ phải tranh chấp mau thuẫn chi v . Ai nói j kệ họ mik tốt thì trời bt đất bt Hơi đâu nói nhiều với mấy đứa tiểu nhân,0
14377,HỢP_LÝ : ) ),0
14378,"Nhìn lướt qua thì trông chất vl , nhìn kỹ lại thì trông như cái đb ý",1
14379,,0
14380,Giàu mà ăn_mặc lạ_lùng ghê k bằng ăn_mặc quê_mùa như mình : ) ),1
14381,Lâu_lâu xanh đc ván : ) ) ),0
14382,Anh ba tư_duy cao y_như bò cube,2
14383,Phong_Chau cười ỉa ,0
14384,Trần_Phong tôi đang nói dựa trên sự cà_khịa của Khắc_Việt ok,0
14385,Đỗ_Đức cái cmt đầu có cái ảnh đấy chỉ wuạo xíu thôi chứ đọc tus nào trả có mấy cmt sống chậm đấy : ) ),0
14386,Nguyễn_Vĩnh_San suỵt,0
14387,Cái củ cặc gì cũng nói được hết : ) ),2
14388,chị ăn gì xạo lồn chó vậy chị 3 . đụ_mẹ chị 3 chó hoang,2
14389,Chuẩn rồi ! Cái gì chưa biết thì ta nghe và chiêm_nghiệm xem đúng hay sai . Còn thằng nào nói sai thì ta xin phép cười vào mặt nó !,0
14390,Mong thời_gian nhanh lên ,0
14391,Đả là ngườ sg thì đi đâu mà mún rời xa . Nhảm . Phải hỏi là ở tỉnh có mún mưu_sinh ở sg cả đời ko,0
14392,Nhạc lần này của ổng m.n phải nghe nhiều mới hay ,0
14393,"Vừa nhận hàng từ anh shipper , tối cho thằng chồng dùng thử xem thế_nào",0
14394,Em hok cmt gì hết mà tự_nhiên lên fan cứng nehhhh,0
14395,Theo tôi ghi sự_thật vẫn là sự_thật,0
14396,buồn nha,0
14397,review ngắn_gọn sau khi xem đó là “ Nhôn lừ ”,0
14398,Sắp vỡ_nợ rồi cho vay để xù nợ à ?,0
14399,ae nào đi ăn k . đang tìm quán lẩu mà nhìn ngon thế kia cơ mà,0
14400,Trưởng_tộc mixi tuổi mới thành_công,0
14401,Cang sem cang tuc moi nguoi oi phai su no moi duoc,1
14402,Hư_cấu,0
14403,Hay vl,0
14404,"Ta thì nghĩ thằng này là người của tàu cộng , được cử qua đây để làm dư lợn viên , mục_đích là làm ảnh_hưởng ngôn_luận có lợi cho mẫu_quốc . Vì xưa_nay t đều biết rằng cộng_sản mạnh nhất ở điểm là tạo ngôn_luận ảnh_hưởng mọi người . Từ đó nó sẽ đủ tư_cách đi tạo thế , và nói rằng những thằng có suy_nghĩ khác nó tức_là khác vs mọi người vì suy_nghĩ của nó là của mọi người , tức_là đi ngược vs dư_luận , tức_là phản_động",2
14405,Nguyễn_Thuý_Nga_Bù Tây 2 em thấy thế_nào,0
14406,Có gì đâu rần_rần ,0
14407,"Lúc nhỏ cứ nghĩ người mà ko có não là ko sống được , lớn lên mới biết thầy bar ko có não vẫn sống như_thường",2
14408,bạn có_thể giúp mình tìm ra thằng Chửi thuê này ko ?,0
14409,Tộc_trưởng said :,0
14410,Chuẩn mẹ rồi,0
14411,Từ Hân_Ly lay má 藍,2
14412,"Đừng gọi bằng linh cá lốc , nhìn miệng bả giống cá_tra cầu quê tôi quá , gọi bằng linh cá_tra cầu chợ nha mọi người",0
14413,3 beautiful black cunt suckers,2
14414,Đã share hy_vọng các e nó sớm vào trại,0
14415,Nguyễn_Minh_Hiếu thầy t : ) ) ),0
14416,Tối nay Abe stream kênh nào ?,0
14417,Nguyễn_Vinh : 3,0
14418,không có đam_mê thì có lol làm đc việc mà kiếm ra tiền : v,0
14419,Hạ_Anh tiền đang nhiều quá . Mà giờ cách_ly chưa ai tiêu hộ đây,0
14420,Dừa lắm : ) ),0
14421,Nhớ quay clip dài_dài cho ae ở nhà có cái làm tài_liệu ôn_tập khuya,0
14422,"Bn nói chuẩn cmnr , nhai cứ như bò nhai cỏ , bảo dân_trí thấp lại tự_ái .",1
14423,bệnh_hoạn v lin,1
14424,thật đáng sợ,0
14425,Việt_Nam muôn_năm ,0
14426,Hôm_nay t bán vé phim cho Nhím ae ơiii : ) ) ),0
14427,"nói_gì_thì nói Nhung ko cố_ý , còn hành_vi này cố_ý lại khác",0
14428,Lê_Thị_Trang giảm_giá thì mua ,0
14429,Hay qua chi MINH HIEU oi ! ! ! ! E ung ho Chi ! ! !,0
14430,Nghe chị nói ko . đéo thấy lol gì .,1
14431,LOL cái này coi oi`,0
14432,Khùng quá chuỵ ba ơi,2
14433,Có 1 số người sinh ra gắn liền với drama,0
14434,Con yêu cô quá,0
14435,con chó . tưởng mày đc tung_hô à . lũ chó bánh mỷ nước_lọc đó xl cái cc . éo bik luật về nhà mà học ra đó đeo biển làm cc nhà mày à,2
14436,Cô siêu dễ thương,0
14437,Trẻ trâu Việt_Nam lúc này :,2
14438,Yêu khánh :,0
14439,Nhưng ở Việt_Nam nó lại thâm_thuý vô_cùng ,0
14440,Chu_Hoài tay hơi cứng,0
14441,Không hay lắm hơi hụt_hẫng xíu,0
14442,Nguyễn_Trọng_Quốc nguyễn_khánh toàn chứ trần cái gì,0
14443,Oke bột_giặt aba sạch tinh_tươm,0
14444,,0
14445,Ngọc_Hà,0
14446,Nhưng có_vẻ lần comback lần này chưa thực_sự tạo ra đc nhiều drama,0
14447,Thương thầy < 3,0
14448,Nhìn như kiểu lính bắn tỉa ý nhìn chất vc,0
14449,Măc cuơi chay nươc măt đau bung qua thây thương chi qua,0
14450,vâng ít_ra ngta còn có làm_bạn à . làm_việc thiên thì ko nên so_đo đúng_sai chỉ cần thấy tâm mình làm đúng là được rồi bạn : v,0
14451,Còn chân_giả dụ ma ra con dao cho chị ba,0
14452,E k gọi Clear e sài gồ ba nồ,0
14453,. !,0
14454,Thuỷ_Tiênn thế_thì nó lại gãy e nhò ,0
14455,"bọn cầu_thủ toàn yêu đảng , ủng_hộ độc_tài ko đấy ... ko nhận ra được điều đó à",2
14456,Dũng_Nguyen có_khi nào cũng là admin ở đây,0
14457,Cay_cú thật_sự,0
14458,Có luôn nghe abe,0
14459,v cut,1
14460,Cứt tây ngon hơn cứt ta mà : ( Hà_Tĩnh cháy mấy thanh_niên này k quan_tâm đâu,0
14461,Inb mình nha,0
14462,Lê_Quang_Trường đi ko,0
14463,Đợt này thấy toàn tầng_lớp đại_gia ko ý nhờ.có tiền đi du_lịch kug khổ mà,0
14464,Mời_Trần_Đứa_Bo đi,0
14465,anh ơi em muốn vào group bộ_tộc thì làm_sao ạ ?,0
14466,có khúc kêu LD share live để e tính cho chị hả ta . ; ) ),0
14467,"Chúc_mừng Danh_Hài Thầy_Giáo Ba được đi all star , qua mỹ thi thách_thức danh_hài lấy giải về nha thầy yêu , yêu thầy dấu bé ba",0
14468,Page dây gì với cô Lê_Na kính_mến thế ,0
14469,Toang cả cửa nhà,0
14470,ầy ướt quần : <,0
14471,Cách diệt_trừ tụi hai quan viet nam hay trôm đồ,0
14472,Chị lên chị chửi là để cứu_nhân_độ_thế = ) ) ),0
14473,Ôi VN là đất_nước có quan_chức chơi rất sang và những người_dân rất rộng_lượng ... Hậu_quả thế_nào thì chỉ cần xin rút kinh_nghiệm thôi là dân bỏ_qua hết .,0
14474,Nói v là mất quan Điểm quá nha : v,0
14475,Quà tặng cuộc_sống ,0
14476,Xem cô live đó giờ mới thấy cô live stream gắt đến thế hay quá cô ơi,0
14477,ジェイ_ホープ thơ hay vãi đái,0
14478,Nguyễn_Trọng_Hiệp có cần cho mượn con bmw 760li ko : ) ),0
14479,cml,1
14480,Đang mùa dịch mà chị iu,0
14481,Chơi game với Levi là chả cần lo_nghĩ nhiều gì : ) ) ),0
14482,buồn thực_sự,0
14483,"Vậy_mà mày nói tiếng VN , đẻ ra tại VN đấy ad chó ah",2
14484,Cầu trung văn - mễ trì,0
14485,Phạm_Tuấn_Tú Nguyễn_Trọng Nguyễn_Tai_Ngo = ) ),0
14486,Sấy lòi mắt ng xem類,0
14487,team cầu_giấy lúc này,0
14488,QuynhAnh_Nguyen muốn xem mà cứ sợ giống cái phim địa_đạo cá_sấu : ) ) em sợ vđ,0
14489,Nhà tiên_tri duy_nhất còn sót lại trên thế_giới này nhà tiên_tri trần dần,0
14490,K khéo lại thành ổ ở điện_máy xanh nữa Nhân_Thị_Thuỳ_Nguyễn . Chắc t đc đi bộ dài_dài,0
14491,"Ông Trần_Dần nói đúng , đây là thuyết âm_mưu nằm trong chuỗi kế_hoạch của Trung_Quốc , bằng_chứng là những nước giáp_ranh TQ và những nước có nhiều du_khách TQ thì số ca nhiễm khá ít trong khi những nước cách TQ rất xa như Mỹ , Anh , Ý thì lại có số ca nhiễm rất nhiều",0
14492,Moé chiều nay vừa đi tập gần đấy xong 臘‍♂️,0
14493,Tình_nghĩa ae có chắc bền lâu 藍藍,0
14494,Nhìn mặt cô bé phóng_viên như_thể sắp bợp cho ngài Lãnh_đạo 1 tai cho chừa ngu người ..,2
14495,Nói chug la oam cách gi nó củg tìm cách ăn cho bằng đc . Trừ khi là dẹp mẹ cái bọn chó ức_hiếp dân lành đi mới mong ko còn cảnh này .,2
14496,"Tết đương tới , nghĩa_là tết đương qua",0
14497,"T ở nước_ngoài , đừng nói cũng bắt t đóng thuế đi ah ! : D",0
14498,Tú chúc_mừng anh ba,0
14499,ghê tặng cả Durex genr boii trơn nữa,0
14500,Quang_Hải công_khai ở đâu thế ạ ?,0
14501,lên rừng trốn thì bị sốt_rét ,0
14502,n mà dương_tính đề_nghị phạt kịch khung 12 năm tù,0
14503,Nguyễn_Thu_Hường xin nghỉ về đi . Cuối tuần còn ngày truyền_thống,0
14504,Phạm_Vũ thật hài hước,0
14505,Minh_Tuấn Nguyễn_Bạn cứ thản_nhiên ấy nhỉ kkk ,0
14506,Hoàng_Trà_Giang hay kk,0
14507,Đây mới đúng là ván bài lật ngửa ..... Ha_ha ha_ha ....,0
14508,Song trên doi người ta dam ăn dám noi con_người thẳng_thắn . Con hơn mấy con mượn danh đạo tạo danh đời đồ giả_tạo nhìn là biết chỉ do 1so con ko thấy đôg cức trên đầu mình . mấy con di ma hay soi moi người ta 2019 rồi tập lam con_người lại di .,2
14509,Bình_Dương bất_tử nha,0
14510,Trinh_Te ơ chả đúng . ngta hứa thế_nào thực_hiện đúng thế thôi 藍,0
14511,"May_mà không đi tù vì tội tiết_lộ bí_mật công_ty , kêu_ca gì nữa .",0
14512,Cô hiếu là đẹp nhất ,0
14513,"Giao_thông kinh dị bậc nhất TG . Mấy anh Tây lúc trước ở cùng phòng ksạn hay bẩu môn thể thao mạo hiểm , giao_thông điên cmn rồ : ) )",0
14514,: ) ) ) che mặt rồi nhé,0
14515,Đông_Kiếm_Em,0
14516,Muốn phòng_chống thì phải viết sách nghen,0
14517,"Hào_Quang chán , tết trực ko cậu ơi",0
14518,CÓ GIỎI THÌ ANH CHO EM TIỀN ĐI,0
14519,Kim_Tiêm,0
14520,"ý lên đc Fan cứng r , tương_tác ms 1 tuần mà đã đc như này thì có phải là nhân_phẩm cao vl k nhỉ : v",0
14521,"Rat thich chi m , hieu chuc chi luon khoe nhe",0
14522,Đúg thể_loại t thích mà đ có ai đi cùng ,0
14523,Cặc,1
14524,Em thích ad vl luôn : ) ) chửi có văn_hoá của người chửi,0
14525,Nguyễn_Đức_Khải á đù fan cứng cơ đc của ló,0
14526,Bạn nào xin mình gửi hết rồi ạ,0
14527,Trang_T_NT_藍藍藍 sắm cc . Nhà ngủ ko bày_đặt sắm sắm 藍藍藍,0
14528,"Nhớ mua bcs nha thầy , cẩn_thận dính bầu thì lại mệt",0
14529,Hoàng_Thu_Hà thế là ảnh sẽ vui lắm nha kkk,0
14530,Có link facebook không bạn ?,0
14531,o nhiem bien roi no ngam vao nuoc dan dan r cung chet thoi,0
14532,t biết chứ bộ nên t mới làm cành hoa cho m đó : ) ),0
14533,Đ chọn ai ở 1 mình cho lành ,0
14534,Do dân vì dân mà : ) ) ),0
14535,đáng yêu ghê,0
14536,Trần_Dần em yêu_anh,0
14537,Để đây và ko nói gì,0
14538,Hlv the voice mùa sau,0
14539,"; ) ) ) Phê mà Tuý mà cứ livestream thế_này , chẳng_mấy_chốc mà Ế ma tuý藍",0
14540,Nhiên_An đã nói mấy hôm trước rồi ko nghe à em ! Miễn_phí đến khi khỏi bệnh !,0
14541,"Lâm_Quốc_Huy tôi bcuoi vl ông ạ , thề 藍",0
14542,Phạt cái * * * cm,1
14543,"Thân_Thị_Bích_Quyên cái này là những con_người phá nc , bán ns",2
14544,Đập cho trận đi thầy ,0
14545,Hoàng_Minh_Giáp tôi seach gg luôn đó bạn : ),0
14546,Sống nhanh lên các bạn ơiiii,0
14547,Tối nay Abe stream kênh nào ?,0
14548,"Dạng như giờ tao báo tao đéo trả cho có thôi ... đó , dân_đen tụi bây làmcc gì được tụi tao : v",2
14549,Tạo nghiệp sẽ bị qua bao,0
14550,Con lây mẹ,0
14551,"nhạc jack nó mang tính hoài_cổ , còn hoaprox mang nặng hơi thở của thời_đại mới , không hay_là phải",0
14552,Ad lại sủa,2
14553,Ok_Abe : 3,0
14554,cô hơi đơ : ) không như trc nhợ,0
14555,Mong chị Nhung sớm khoẻ để đoàn_tụ với tổ_tiên ,2
14556,Nội_địa nó lột cái quần xì làm đéo j : ) ),1
14557,Nguyễn_Hiếu fake là fake lại còn 11 với chả 1:2,0
14558,Chị là người khẩu xà nhưng tâm phật . Chấp_nhất gì vs cái thứ đó chị ơi,0
14559,Cực_kì thuyết_phục : * ),0
14560,"Nam_Trần hôm_nay mỹ chết 15000 người , thôi rồi nguỵ ơi chờ chết đi trần dần",2
14561,Không có tiền mà xạo lồn,2
14562,Bé Phở_Một chút của cậu rất_chi_là Cute,0
14563,Sẽ cố_gắng thích_nghi,0
14564,Ai dè 0155 rồi nên tính làm 0175,0
14565,"Ây za , cẩn_thận ko lại bóc 7 quyển !",0
14566,hâhha,0
14567,Chỗ đó có trị tàn_nhang ko chị_gái,0
14568,Ngứa dái chưa kkkkk,1
14569,Trên thực tế cái xh này là đến bọn trẻ con nó còn biết về thực tại xã hội chính trị còn mấy ông ấy ấy lại ô cần biết,2
14570,Tâm_Nguyễn_người tay có y thức bảo_vệ cộng_đồng thuê hẳn chuyên_cơ riêng về mà cũng nói được . Ca này chịu @ @,0
14571,Tàu Hủ bản_lĩnh lấy nick chính ra sủa nữa đừng lấy nick face clmmm,2
14572,Đt xịn chụp đẹp quá thầy,0
14573,Đéo làm even nho_nhỏ giải nghiệp đi abe : ) ),2
14574,Tình_hình là chưa được lên fan cứng anh ạ,0
14575,Chứ tưởng đổi giáo an TF 0156,0
14576,ở nhà mong thủ_đô khỏi bệnh đi học mà buồn quá_trời,0
14577,Tôi lại nói với các ông sự_thật là ctay xong kiểu đéo gì các ông cũng rút đc kinh_nghiệm gì đó và chọn người sau ngon hơn vl,0
14578,"Trước tôi cứ nghĩ rằng chỉ có quân vô_lại , trộm_cướp mới phải núp lùm chứ ? Ai_ngờ thế_sự nhiễu_nhương trộm_cướp công_khai còn ...... thì núp như chó .",1
14579,Phạm_Đức_Thái kẹc : ) ),0
14580,Quỳ,0
14581,Hoà_Duy dth vl : 3,0
14582,Sống nhanh lên ae ơi : ) ),0
14583,Hoangg_An ôi nhìn con phò sena mà xem 廊 đau hết cả_mắt,2
14584,Cái vụ 4000 tỷ 1 tháng thì đéo thấy ói cái máu lol nào ra cả,1
14585,"Trí_Trần_Xuân "" Anh thương em nhất mà "" nhé bro",0
14586,Chị Tấm - . - s làm đc hay v bạn,0
14587,Trà_My có lộng_ngôn quá không má cái xu_hướng livestream bán hàng trên face mới nổi mấy năm nay thôi 10 năm cái lồn,1
14588,đi phố bô sa tìm danh_hài hải_ngoại chưa thầy,0
14589,"còn cái gì để chửi ko ad , "" chuyện bây h ko nói ôm mãi cái quá khư làm gì "" ? : 3",0
14590,Chi có đôi bàn_tay rât đep,0
14591,Chuyên_mục Tư_vấn tâm_sinh_lý tóc_tai : ) ),0
14592,Cũng may người Nhật được dân Việt ủng_hộ,0
14593,Nghe rất cao_bằng nhưng lại rất Hà_nội,0
14594,Ông trần là bậc thánh minh Lạc ra hải_ngoại ẩn mình nơi cao Phá đòn mới chịu ngẩng cao Bấy_giờ thiên_hạ rủ nhau tìm về Cùng nhau bình trị 4 bề Nước nam lại đổi quốc_kỳ ziệc nam,0
14595,Mai_Nam_Hải chỗ tôi nóng đến mức muốn chảy mỡ : ) ),0
14596,Chu_Gia_Bảo đây nó mà là nghỉ_phép à ,0
14597,Nghỉ làm ở cty nhưng sẽ làm ở nhà ,0
14598,Con bóng đũy ăn cứt,2
14599,Nhờn : ) ),0
14600,Gọi qua cho xương .,0
14601,Mời mấy anh vào chơi chung,0
14602,Nên huỷ fl đi m.n,0
14603,Ngủ ngon vlon anh à,0
14604,Vũ_Trung_Hiếu má tưởng ngầu lắm : ) ),0
14605,mình nghe nói xét_nghiệm 3 lần mới chính_xác lận,0
14606,tư_bản giãy_chết và kết_quả là chúng_nó vẫn cho con_cháu gd sang đấy giãy_chết = ] ],2
14607,Quy_Quy nợ 120tr r bỏ trốn bị chửi sml bữa h : ) ) lên fb Minh_Hiếu coi clip nhak,0
14608,Phan_Hoài_Nhân hợp_lý bạn ơi,0
14609,"Tiệp có_thể vào rừng ở thay bộ_đội sẽ thấy siêu thoáng , siêu mát , siêu tự_do . Trả chỗ cho ngta về nghỉ_ngơi đi : ) )",0
14610,MINH HIẾU RĂNG MIỆNG XINH MÀU_SON ĐẸP NHẤT NHÉ,0
14611,Pha đầu 2 light pha cuối ba light,0
14612,Thằng ngu người này ai đi làm mà chả đóng thuế . Doanh_nghiệp lớn kiếm nhiều lợi_nhuận thì đóng thuế nhiều . Thế theo mày đóng thuế nhìu là muốn làm gì thì làm àh .,2
14613,Cực_kì thuyết_phục ! 裸,0
14614,"ủa ngộ ha , 5,6 ng chơi thua hết_mình A2 ăn hà ta",0
14615,ae thấy hay đừng quên đăng_ký kênh,0
14616,Yêu thầy dấu bé 3 ,0
14617,kay vờ lờ .,1
14618,Thiện_Huno,0
14619,Không coi thì biến,0
14620,"Nha tien tri cung so virut hay sao , tien tri noi cong san tieu tan ma . Noi lao ,",2
14621,Chị nầy là giàu thật.còn thần bóng râu đó nó sạo lồn mà.chị đừng chưỡi ba_mẹ nó.e thấy tội cha_mẹ nó chi ơi.chưỡi nó đi .,2
14622,"Chị này có gương_mặt hơi giống ca_sĩ Ngọc_Ánh , giọng miền nam nghe dễ_thương lắm . chất giọng rõ_ràng",0
14623,Hay quá luôn anh ơi,0
14624,Hồ_sơ ứng_tuyển ở đâu thế ạ,0
14625,mắt ứa quá ông nội ơi,0
14626,"Ra đường bọn nó đều có cặp có đôi , một đứa fa như t sao chịu nổi",0
14627,Cũng do cộng_sản luôn ? : ) ) ) ) ),0
14628,Bảo_Tín có lá_ngón đó bạn,0
14629,HN Thu_Nguyên hay đó.khửa .. khửa,0
14630,K sợ kẻ địch mạnh chỉ sợ đồng_đội ngu như bò hhh,0
14631,Trần_Dần bị corona . Hnay là lần cuối_cùng gap dc tiên_tri vũ_trụ trần dần !,0
14632,Cực_kì thiếu thuyết_phục,0
14633,Siêu cường uống bia = ) ) ),0
14634,Võ_Thị_Thanh_Thảo ghê chớ bạn,0
14635,xin chúc ĐỆ NHẤT GUỐC SƯ TIGER TRẦN SỨC KHỎE ĐZ ZỒI DÀO .,0
14636,"Tứt nhiên là ông chỉ là một diễn_viên hài , nghe ông nói tui mắc_cười quá , Việt_Nam tôi không thích dựa vào ai cả trung_quốc cũng như mỹ ,",0
14637,Giọng với nhạc giống bốc bát hõ vaoxi ; ) ) ),0
14638,nhin nhu tk mao trach dong,0
14639,Paula_Lưu m ns hay quá vậy m ăn_chay chứ,0
14640,"Đéo biết nói gì , thôi , chia_sẻ",1
14641,"Thông_báo trên website chính_thức của Arsenal : \ "" Trận đấυ của chúng_tôi với Man_City vào đêm thứ tư sẽ bị hoãn .",0
14642,chán anh vl,1
14643,Đẹp_trai quá đi à,0
14644,Chắc chờ ng eo đi học về,0
14645,Triệu_chứng ghê quá,0
14646,Bác Đam nói chuẩn quá .,0
14647,Thu_Giangg minh thi thay ban cute vc,0
14648,Bộ phim triệu view,0
14649,Lắm tiền mà đéo bh chịu làm even cho học_sinh,1
14650,chú độ buoi to như lõi giấy_vệ_sinh,0
14651,Đặng_Yến_Ngọc em thông_cảm mà,0
14652,Nguyễn_Trọng_Hiệp chửa thì thôi làm_sao được : ) ) ),0
14653,"Ơ , vnexpress cũng tương cho 1 bài à . Ô_nhiễm là ô_nhiễm thế_nào , đồ phản_động , đất_nước yên bình.môi trường sạch_đẹp nhé ",2
14654,"Xương_máu của đồng_chí mà chúng_nó còn trục_lợi , thì mạng sống dân_đen có là gì .",2
14655,Giờ mấy ông cấp tỉnh là tay_sai của nó rồi làm duoc j nó,0
14656,thế_là paris by night của thuý nga có thêm thành_viên mới_rồi,0
14657,Cực kỳ thuyết phục : ) ) ),0
14658,Rồi khi nào thầy dạy mấy đứa sắt 3 lên sắt 4 : ) ),0
14659,chưa bở phiếu mà đã cơ_cấu 4 chức_vụ chủ_chốt rồi thì bỏ_phiếu làm gì nhỉ ? ?,1
14660,Đơn_giản vì mấy đứa kia ăn_tiền thuế của dân thì nó phải nai_lưng ra làm vì đó là trách_nhiệm . Còn a a là người làm vì tâm không vì tầm . Thì so_sánh thế đéo nào dc add nhể . Đã vậy chưa kể người ta chỉ cần ng minh_bạch thông_tin chứ không cần người tung_hô hoa_hoè màu_mè bông cành sương sa hột mít như mấy đứa làm màu . Add nhể haha,2
14661,Bút này nó có zise không nhỉ,0
14662,Đkm mấy ngày nay không thấy lũ dâm_loạn_viên xuất_hiện,2
14663,Đón giáng_sinh nào ! ! !,0
14664,"Doinb sau khi chơi 1 tay với thầy , và từ đó chúng_ta có anh Trung 1 tay : ) )",0
14665,Chi oi chi dong lê_thuy đep pua 5my,0
14666,Nền âm_nhạc Việt_nam bùng cháy = ) ) ),0
14667,Sống chậm thôi các men,0
14668,Anh hoàng đâu,0
14669,Trung bị dính lời nguyền : ) ),0
14670,Có ai ăn gì đâu chắc do lỗi thiết_kế đó ả,0
14671,hi happy new year,0
14672,Mày ko thay_đổi thì ko những bị khoá mõm và khoá luôn cả tay mày luôn,2
14673,Li_Na hãy học hỏi,0
14674,Chàng trai vàng trong làng cơ hội,0
14675,Chậm thôi các bạn : v,0
14676,1 : 39 có thánh bụng bự nhay chung kakka,0
14677,Hép pi niu yeahhh,0
14678,Dân bầu sai lãnh_đạo thì chẳng_lẽ là lãnh_đạo sai ?,2
14679,Djtmenhaong郎郎郎,2
14680,Thủ_tướng lương chưa tới 2 chục triệu lấy tiền đâu mà ủng_hộ . Thuế cá_nhân còn ko phải đóng mà . Giàu làm_sao bằng mấy nghệ_sỹ đc,0
14681,Sáng_mai gáy cho cả làng dậy a ưu,0
14682,Quang_Ngọc,0
14683,Chửi vừa vần vừa đã tai hay quá cô ơi ❤,0
14684,thích khoe quần sọt đùi mà bị bắt mặt quần dài,0
14685,Dạ xin thưa a theo trường_hợp này như a nói thì là 2 năm tù thì phải,0
14686,Chị tốt mà KHẨU NGHIỆP thì cũng NHƯ KHÔNG : ) ),0
14687,rì ắc sờn kenny you abe ơi : ) ) .,0
14688,Câu truyện sói đưa ông_già đi ăn cua ,0
14689,Cần tìm một bạn hợp mình để cuối năm cưới : ) ) ),0
14690,tiệp corona,2
14691,vì thái_lan hiểu quá rõ mọi con đường búa liềm đều dẫn tới tham_nhũng,2
14692,Hay,0
14693,Nay em vừa chọn được vài bịch,0
14694,Cao_lãnh tự_hào về_anh,0
14695,"Bà này là , Y_tế mấy năm nay tiến_bộ rồi , cả bộ_máy nó cũ thì thay dần_dần , chứ làm_sao mà thay máu 1 phát đc cả luôn",0
14696,Trọng_Lượng cháu chịu,0
14697,cầu_mong mọi người bình_an mau hết bệnh . Hãy bảo_vệ bản_thân tốt nhé ,0
14698,"mấy đứa đừng khen thầy nữa nha , thầy không thích vậy đâu",0
14699,Tập để cho nó biết mình cùi bắp sao ah . Đâu có ngu ! : 3,0
14700,Lại đc free à,0
14701,< 3 < 3,0
14702,Từ khi nào tui cũng thích nhảy rồi,0
14703,Ai lớp du chu cà mo❤,0
14704,Uh.nhưng mà thắm lép nói cái l9l gì cũng đúng,0
14705,Stream hôm_qua à a,0
14706,Coi trể rồi Cô oi,0
14707,tao còn chưa biết gì,0
14708,Hulk cao_bằng,0
14709,thật sự khó chịu mấy thành phận vô ý thức vcl . Ngày xưa củng có mấy lần mắc ỉa đi ra vs công cộng hay chờ tới lượt đc ỉa . Đụ cái lz má dô nhìn cái thôi quyết định nhịn ỉa tới khi về nhà và đến giờ có đi đâu mắc ỉa củng nhịn tới về nhà ỉa luôn á : ),2
14710,Ô_KÊ CHU RỜ MO là Ê CÔ CHO RỜ M ...,0
14711,Huỳnh_Châu chết cdm thầy rồi,2
14712,Nguyễn_Phương_Thảo fine,0
14713,Nhà tiên_tri già lẫn rồi nói tào_lao rồi nước Mỹ hiện_giờ đã chết hơn 10000 người rồi .,2
14714,"Da anh đen nhưng lòng anh trắng , anh đi phơi nắng nên da anh đen ",0
14715,Quý_Cao có link facebook không bạn ?,0
14716,lại cà_khịa nữa rồi,0
14717,Ahn_Ahn ủa kì dạ : ) ) ),0
14718,Chắc Duy_Mạnh chữa cái này : ) ) ),0
14719,Chi hieu rat la that tha mien mo chi,0
14720,Cố_gắng lên top 1 sever,0
14721,Game thủ kì cưuj độ mixi,0
14722,: < < <,0
14723,"Đụ_mẹ tay ghi , não đéo kịp suy_nghĩ . Vừa_rồi có con đĩ nào ăn 6,1 tỷ tiền cứu_trợ của dân đây , xe "" chính_thống "" nào chở hàng từ_thiện cho dân đi bán cho buôn lái .. v .. v Sao m kg kêu_ca 2 cái chuyện đó lên ?",0
14724,Huy_Minh_Nguyễn bữa_ni t dơ lên là bông hoa nghe,0
14725,Đã full ảo hình . : > >,0
14726,Thái_Nguyên nóng vãi nồi chú ạ,0
14727,Đúng là Trung của thời trẻ trâu mà giờ Trung đã thành già trâu : ) ) ),0
14728,"Trời đất.Dân dừng xe vô_tình cán vạch hoặc đi cán làn mà chỉ dừng xe nhắc_nhở không xử_phạt ? , sao các anh khác xa mấy con .... ( định bảo con chó nhung thấy xúc_phạm con chó quá ) ở Hải_Phòng quá vậy ? , chúng_nó tìm đủ mọi cách bày binh bố trận để dân hở",1
14729,Cũng biết tụi nó ngu nhưng_mà - _ - quá ngu,2
14730,"Bán hàng đàng_hoàng phải ko , bán hàng lương_thiện đúng không , dám cho đối_chứng ko , công_an cồng đầu chứ ở đó mà xạo xạo , qua_mặt thiên_hạ hả bưởi",1
14731,cỡ giáo_án Doãn_Chí_Bình tối_qua ko ba gà : ) ),0
14732,BA GIA NAY KHONG DUOC BINH THUONG ... HAH HAH .. CHAC BI DUT MAY DAY ...,2
14733,,0
14734,Ráng làm ới già có nút kim_cương thầy,0
14735,Đọc nội_quy đéo buồn_cười tới cái tên phun mẹ nó nước_miếng ,0
14736,Tam tu bi ma mieng thi kem gai,1
14737,quá chuẩn ảb ạ .,0
14738,Candy_Vo m nói mới ghê á má tém tém lại,0
14739,dep ma ma con doc,0
14740,đứa nào năm vừa_rồi chưa đóng học_phí cho abe ?,0
14741,huhu làm thế_nào để đc fan cứng giờ T _ T,0
14742,Lam_Pham_Ai_Chau add em nữa chị ưi ❤,0
14743,Trung đậm đen,0
14744,Doãn_Thành_Vũ lắp scope vào sư_phụ,0
14745,Lại chuẩn_bị bán hàng online à .... cười ỉa ,0
14746,trung sonic : ) ₫,0
14747,Liên_quân,0
14748,Hằng_Hằng hôm nào gần đi học tôi cạo trọc bạn ạ ,0
